wallet	ticks	apr	total_profit_usd	mid_deposited_usd	rebalances	in_range	rebalances_gap_hours	mid_duration_hours	impermanent_loss_avg	auto_rebalance	vfat_cutoff_tick_low_avg	vfat_cutoff_tick_high_avg	vfat_buffer_ticks_below_avg	vfat_buffer_ticks_above_avg
0x822bdc94b2944949b1f3078531d9bcde56b5e001	1	4.55	0.16	1256.08	1	100.00	0	7	0	0	0	0	0	0
0x4f555e32e41c6f646ca72a93130fd24be10a8016	5	4.50	0.68	1387.83	1	39.00	0	92	0	0	0	0	0	0
0xca6af51687c7c14659aa9223066decce027e8ff3	3	4.43	0.00	16.81	1	90.00	0	9	0	0	0	0	0	0
0x9a01ce1ecbb36e4f3892c94f6243a4e27e5ce3de	3	4.33	0.68	1711.89	2	42.50	0	8	7.712350202915275e-8	0	0	0	0	0
0xa302cb3b3775952983b97ae6b3a32a1f59f2188a	4	4.30	1.05	8936.68	1	100.00	0	9	0	0	0	0	0	0
0x6fdb230daba18114c3e9c952188a99cbefa487c0	9	4.29	0.62	5283.83	1	100.00	0	18	1.0346816736728215e-7	0	0	0	0	0
0x9293548e4b270450ce46a3168c9e5985d7b806d2	3	4.29	0.25	2149.49	1	99.00	0	5	0	0	0	0	0	0
0x81f0fabca380ebf6c78e291a89b2148e78b78b38	4	4.26	0.01	86.79	1	15.00	0	13	0	0	0	0	0	0
0x47a138f58f1e6c88e7de1fe1f4efdd637bb8a49e	3	4.20	0.17	165.07	7	76.00	27	17	0.0000010007451407239337	0	0	0	0	0
0x5aa36d5d30ea23a3e13880e0f13ce3a0309ea8f4	3	4.19	0.09	765.74	1	100.00	0	8	0.000002042180702321872	0	0	0	0	0
0xc6610bf0c48d11334f0c82cc41f8c3b58deedbd1	5	4.17	0.09	266.05	1	82.00	0	63	6.8298033895075605e-9	0	0	0	0	0
0x4a6a65252d387cbccbddb1665f632bac1f2d989d	3	4.15	0.03	223.06	1	0.00	0	0	0	0	0	0	0	0
0x8623f010312c48139563809c0c7aad88b01bba75	3	4.13	0.17	195.42	3	64.67	0	47	0.000001684936593952339	1	-887272	887272	0	0
0xba9b8e4355bd706e88be4cfd856f8088aa6ddc72	7	4.12	7.44	13197.25	1	83.00	0	100	0.000003290074412909405	0	0	0	0	0
0x7c0db1be671517f97974664f7ac4f0b6ca8c36dc	9	4.03	0.94	705.18	1	89.00	0	268	0.0000034870527021446662	0	0	0	0	0
0x4e7ed9b5cfe6fff19cfcaf08b6b1bbf9bb1627c5	5	3.99	0.60	1828.71	1	72.00	0	65	0	0	0	0	0	0
0x3e97392738081abe67f7674b28204fccc0008d40	4	3.98	3.20	19124.27	2	80.00	196	18	0.000001898316875914574	0	0	0	0	0
0x1cafbdd4cedfac589fc6f7265357f917dbc923cd	5	3.97	0.02	216.86	1	36.00	0	14	0	0	0	0	0	0
0x3756c2a65e70d7c556bb716fbf7bd52278a2887e	1	3.93	4.80	2475.36	1	23.00	0	429	0	0	0	0	0	0
0xd70ba146a9d3c504a543507d7d7ca8b5ebad8290	3	3.89	9.48	11710.32	3	56.67	0	42	0.000002722787828535189	0	0	0	0	0
0x788b8b3e7063d17fb0c6dfdbf26d45b82f51c82c	7	3.86	3.23	10162.21	1	82.00	0	68	0.00001153237887407954	0	0	0	0	0
0x9674fc77a3f5773002877cae189a51ea89cc4316	1	3.82	0.70	6696.73	1	49.00	0	10	0	0	0	0	0	0
0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	5	3.80	11.57	6025.28	7	80.43	0	46	7.302585536272943e-7	1	-887272	887272	0.8571428571428571	0.8571428571428571
0xd6b598c0d187c5d190f12f1034fba11c300e06fa	13	3.73	0.61	990.61	1	83.00	0	140	0.000033249692088510585	0	0	0	0	0
0xc0c249ddc87aba28bea1d46e98835359846a1ef6	1	3.66	0.36	717.49	4	85.50	4	14	0.000002412836264120699	0	0	0	0	0
0xd6b598c0d187c5d190f12f1034fba11c300e06fa	23	3.64	2.06	1148.89	1	95.00	0	415	0.000022743145999815084	0	0	0	0	0
0xbadc11224efb66aeb88c5a446082840eaf0eddde	3	3.57	0.82	8400.45	1	27.00	0	23	0	0	0	0	0	0
0xc1b9ecbb51fea7c1a0cd08d2df0734407c3f6ae0	8	3.53	0.25	2575.11	1	16.00	0	19	0	0	0	0	0	0
0xd6b598c0d187c5d190f12f1034fba11c300e06fa	25	3.40	1.45	1037.96	1	100.00	0	337	0.0000020010391121871862	0	0	0	0	0
0xd7123df9b92f7dc8542fb8231d29ee052a8807d9	2	3.40	0.39	1046.18	1	73.00	0	93	0.000015642573525376235	0	0	0	0	0
0x1b6c39286b79f24d0d4aec93964b55365b3866ff	100	3.36	2.07	357.38	1	84.00	0	1501	0	0	0	0	0	0
0x6fdb230daba18114c3e9c952188a99cbefa487c0	3	3.35	2.54	5524.08	1	25.00	0	100	0	0	0	0	0	0
0x5ce5c394a0f8a4be282c8659e405524a089a9843	4	3.30	0.12	1322.46	1	25.00	0	20	0	1	-887272	887272	0	0
0x14cb4962477759059c08ac2b0ddea8f257dee610	2	3.27	0.02	62.70	1	28.00	0	75	0	0	0	0	0	0
0x8ff9bbccd72163a12153a728118563bdacf6bdae	7	3.26	14.37	17903.54	1	80.00	0	214	0	0	0	0	0	0
0xd70ba146a9d3c504a543507d7d7ca8b5ebad8290	2	3.26	1.06	11904.20	1	96.00	0	12	0	0	0	0	0	0
0xb0cc2225cfd8c84c624fcf23777486403a061d89	10	3.23	3.58	8082.50	1	64.00	0	106	0.000013025383627240927	0	0	0	0	0
0x6fdb230daba18114c3e9c952188a99cbefa487c0	4	3.10	3.57	5454.68	2	46.50	0	89	0.000019416230379043498	0	0	0	0	0
0x288a2395f027f65684d836754ba43afa20ca09e6	3	3.07	0.78	1726.37	4	94.75	10	8	4.7308576223148435e-7	0	0	0	0	0
0x47a138f58f1e6c88e7de1fe1f4efdd637bb8a49e	5	3.07	0.09	123.08	6	76.00	16	24	0.0000029093887576880917	0	0	0	0	0
0x664d8f8f2417f52cbbf5bd82ba82eefc58a87f07	1	3.06	802.65	147684.61	13	73.08	6	21	7.197670024097555e-7	0	0	0	0	0
0xa302cb3b3775952983b97ae6b3a32a1f59f2188a	1	3.01	1.83	5898.42	3	21.67	0	11	3.206246786587504e-7	0	0	0	0	0
0x19f29007707989212d19d7687fb29ead1338f006	11	2.99	0.87	10580.38	1	100.00	0	7	0	0	0	0	0	0
0xfde34a676aa8d44b66d5ced822831a5b1454f8b0	5	2.86	0.35	637.10	1	41.00	0	155	0	0	0	0	0	0
0x7c0db1be671517f97974664f7ac4f0b6ca8c36dc	100	2.85	0.05	688.70	1	100.00	0	1	0	0	0	0	0	0
0x5ce5c394a0f8a4be282c8659e405524a089a9843	2	2.81	0.97	1323.52	5	62.60	33	27	5.984852746721003e-7	1	-887272	887272	0	0
0xa302cb3b3775952983b97ae6b3a32a1f59f2188a	15	2.76	4.19	9234.14	1	100.00	0	132	0.000014790731561742376	0	0	0	0	0
0xd6b598c0d187c5d190f12f1034fba11c300e06fa	22	2.66	0.72	1234.94	1	87.00	0	184	0.000025691521765569547	0	0	0	0	0
0x8f25818ff64be1abee91abca70c306b33b602062	1	2.60	105.18	35806.66	9	61.56	23	22	9.002455571128899e-7	0	0	0	0	0
0xd9b49a81ee72af3c026a2c144c9ffd678a78c8b1	1	2.55	1.96	1272.32	1	16.00	0	527	0.00009938814564680598	0	0	0	0	0
0x81f0fabca380ebf6c78e291a89b2148e78b78b38	3	2.54	0.12	245.67	2	46.00	38	64	0.000007762892734186622	0	0	0	0	0
0xc1b9ecbb51fea7c1a0cd08d2df0734407c3f6ae0	17	2.52	2.11	2775.96	1	70.00	0	243	0.00004608129922090143	0	0	0	0	0
0xfde34a676aa8d44b66d5ced822831a5b1454f8b0	1	2.47	0.04	603.73	1	38.00	0	8	0	0	0	0	0	0
0x0f1ff2019f5a0fbd27ca9a4b8dc5ca195d45a0d9	1	2.39	7.99	46532.30	2	50.00	243	4	6.296629884161575e-10	0	0	0	0	0
0x81009f3114303ba0ca99aff6257c032d1cbd1e0a	5	2.35	0.01	37.99	1	55.00	0	51	0	0	0	0	0	0
0x1249f6126192d448a38b5edd4c4b5bf5af43d0d8	58	2.27	0.07	1102.69	1	100.00	0	6	0.0000022844429792279186	0	0	0	0	0
0xbadc11224efb66aeb88c5a446082840eaf0eddde	1	2.26	0.22	1897.06	3	75.67	95	2	6.25375011035582e-8	0	0	0	0	0
0xa35c3fb06b17af73b1b385144d47cf7f4624ae6e	5	2.23	0.82	1684.75	1	68.00	0	175	0.000021776110770144186	0	0	0	0	0
0xca6af51687c7c14659aa9223066decce027e8ff3	1	2.17	0.00	16.81	1	100.00	0	1	0	0	0	0	0	0
0x66c0d9152209b51977047b9dc3b0b5bf2339b67c	5	2.10	0.69	6016.44	1	45.00	0	27	0	0	0	0	0	0
0x104b33a673d2ba66d687807f1407fc5b223bc827	1	2.07	0.01	192.35	1	49.00	0	2	0	0	0	0	0	0
0x318b01ab7b0fafbc4dad578488674643206fe192	5	2.05	0.06	1015.23	1	100.00	0	1	0.0000027170861782721545	0	0	0	0	0
0x07c87bc9ccee8810c10abea1f933a41361749dd4	5	1.96	0.03	128.57	1	53.00	0	87	0.000018733804219017713	0	0	0	0	0
0x07f2bdd209d8d7d80c047bc7b7a78593be37195f	5	1.96	0.00	0.83	1	42.00	0	119	0.000010830368357694908	0	0	0	0	0
0x822bdc94b2944949b1f3078531d9bcde56b5e001	4	1.94	0.09	1603.26	1	100.00	0	14	8.617588531656395e-7	0	0	0	0	0
