id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	collected_token0	collected_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	in_range	in_range_swaps	price_lower	price_upper	price_range	price_mid	wallet	auto_rebalance	cutoff_tick_low	cutoff_tick_high	buffer_ticks_below	buffer_ticks_above	tick_spaces_below	tick_spaces_above	dust_bp
90948	-4	-3	1	1411.153293	1656.362815	0	3067.060405	3067.516108	2.2798321084374287	2.23	27.13	100	100	0.9996	0.9997	0.0001	0.9997	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
182113	1	2	1	13393.782153	45119.939183	0	58516.246892	58513.721336	43.209031785623246	2.22	26.95	99	100	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
182116	1	2	1	16036.351094	18271.916131	0	34311.099787	34308.267225	25.29174132763118	2.21	26.91	99	99	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
182119	1	2	1	2227.737764	1570.331472	0	3798.440946	3798.0692360000003	2.402146863920196	1.90	23.08	99	99	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
144382	11	12	1	247.595248	2706.695297	2951.19113	0	2954.2905450000003	1.8708402871050076	1.90	23.11	97	100	1.2011	1.2012	0.0001	1.2012	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
91792	-4	-3	1	1087.160983	910.949095	0	1997.754434	1998.1100780000002	1.2571538537770652	1.89	22.96	98	98	0.9996	0.9997	0.0001	0.9997	0x9ddc19759ff10b381e0e1fe2df88f5c07a69138a	TRUE	-887272	887272	0	0	0	0	100
144402	11	12	1	2886.467669	36017.767085	38862.973797	0	38904.234754	24.344262868084044	1.88	22.84	60	79	1.2011	1.2012	0.0001	1.2012	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
133920	8	9	1	939.534962	3057.939795	0	3998.309618	3997.474757	2.4921461226415773	1.87	22.76	0	97	1.2008	1.2009	0.0001	1.2009	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
194912	5	6	1	3239.498128	7504.719465	10740.204452	0	10744.217593000001	6.567334490788889	1.83	22.31	100	98	1.2005	1.2006	0.0001	1.2006	0x97b73b8eaa8662381383a67e0dbcab67f78337dd	TRUE	-887272	887272	0	0	0	0	100
162686	1	2	1	38515.545965	20019.034175	0	58541.016248	58534.58014	34.83731361843583	1.79	21.72	100	100	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
162690	1	2	1	22583.95396	11738.349667	0	34326.077499	34322.303627	20.341067395895827	1.78	21.63	100	100	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
162694	1	2	1	1929.698678	1002.989905	0	2933.011043	2932.688583	1.7314012315750062	1.77	21.55	100	100	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
162701	1	2	1	25557.106829	13283.690578	0	38845.068105	38840.797407	22.71066382780443	1.75	21.34	100	100	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
113035	-3	-2	1	775.289001	2280.977808	0	3056.101944	3056.266809	1.7734314473908968	1.74	21.18	100	100	0.9997	0.9998	0.0001	0.9998	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
144680	11	12	1	522.255412	983.483267	1504.625426	0	1505.738679	0.8635879031092636	1.72	20.93	100	100	1.2011	1.2012	0.0001	1.2012	0xd9cf2e3e07955af2f272030e35a948326cf733f7	FALSE	0	0	0	0	0	0	0
134447	12	13	1	2922.777909	1067.736716	3989.219919	0	3990.514625	2.238604222456008	1.68	20.48	100	99	1.2012	1.2013	0.0001	1.2013	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
134449	12	13	1	2170.307177	810.20744	2979.53201	0	2980.5146170000003	1.6697793928104034	1.68	20.45	100	100	1.2012	1.2013	0.0001	1.2013	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
168332	2	3	1	48027.105789	10492.798839	58517.712354	0	58519.904628000004	65.01829682344372	1.67	20.28	100	99	1.2002	1.2003	0.0001	1.2003	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
67803	4	6	2	0.897218	0.817815	1.714666	0	1.715033	0.0009548750512306723	1.67	20.32	84	68	1.2004	1.2006	0.0002	1.2005	0x7617452156f474836604c1a79c79c0627be5fe74	FALSE	0	0	0	0	1	0	0
168336	2	3	1	28161.140208	6152.550199	34312.404947	0	34313.690407	38.07710406973243	1.66	20.25	100	99	1.2002	1.2003	0.0001	1.2003	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
113175	-3	-2	1	21771.705481	32249.609595	0	54016.522843	54021.315076	29.813183120954413	1.66	20.14	100	100	0.9997	0.9998	0.0001	0.9998	0xc82335bbdc978ce2e1f1c6c4f9e5bb2270bb2af1	FALSE	0	0	0	0	0	0	0
168338	2	3	1	2406.2445	525.708121	2931.842783	0	2931.952621	3.2515667880349244	1.66	20.24	100	99	1.2002	1.2003	0.0001	1.2003	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
113178	-3	-2	1	13900.083568	20589.671708	0	34486.695688	34489.755276	19.013980159613986	1.65	20.12	100	100	0.9997	0.9998	0.0001	0.9998	0xc82335bbdc978ce2e1f1c6c4f9e5bb2270bb2af1	FALSE	0	0	0	0	0	0	0
113185	-3	-2	1	1869.101045	2779.468831	0	4648.15855	4648.5698760000005	2.5603551905281368	1.65	20.10	100	100	0.9997	0.9998	0.0001	0.9998	0xc82335bbdc978ce2e1f1c6c4f9e5bb2270bb2af1	FALSE	0	0	0	0	0	0	0
141983	7	8	1	3062.915787	921.22281	0	3986.471945	3984.138597	2.184544981873822	1.64	20.01	100	67	1.2007	1.2008	0.0001	1.2008	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
191905	5	6	1	23593.032786	34892.823951	58467.375519	0	58485.856736999995	63.39645336595278	1.63	19.78	100	99	1.2005	1.2006	0.0001	1.2006	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
191911	5	6	1	13833.991217	20459.727431	34282.882016	0	34293.718648	36.75825748197005	1.61	19.56	100	99	1.2005	1.2006	0.0001	1.2006	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
141984	7	8	1	1524.819708	1435.655827	0	2961.656505	2960.475535	1.5890880824435634	1.61	19.59	100	65	1.2007	1.2008	0.0001	1.2008	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
204679	2	3	1	6293.051822	23717.537378	30004.909503	0	30010.589200000002	32.02952448758935	1.60	19.48	97	99	1.2002	1.2003	0.0001	1.2003	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
204688	2	3	1	12257.326581	46195.964943	58442.228863	0	58453.291524	61.85418501203456	1.59	19.31	98	99	1.2002	1.2003	0.0001	1.2003	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
204693	2	3	1	7189.193771	27094.957551	34277.662826	0	34284.151322	36.23360013994103	1.59	19.29	98	99	1.2002	1.2003	0.0001	1.2003	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
204684	2	3	1	795.901244	2999.628484	3794.811399	0	3795.529728	4.033433462968292	1.59	19.39	98	99	1.2002	1.2003	0.0001	1.2003	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
191918	5	6	1	1531.502847	2265.01017	3795.313338	0	3796.513017	4.032004433189509	1.59	19.38	100	99	1.2005	1.2006	0.0001	1.2006	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
194567	5	6	1	488.209735	1131.737373	592.383899	1027.50502	1619.9471079999998	0.8375488172399472	1.55	18.87	100	100	1.2005	1.2006	0.0001	1.2006	0x6f27486b6c9a7a7fef4a6186aa9c0ba746a5a0dd	FALSE	0	0	0	0	0	0	0
100800	1	2	1	70.119084	2988.874308	3058.548542	0	3058.993392	3.12796116658508	1.53	18.66	100	100	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
100837	1	2	1	4807.53626	29700.954035	34504.242586	0	34508.490294999996	34.409040075573394	1.50	18.20	77	73	1.2001	1.2002	0.0001	1.2002	0xc82335bbdc978ce2e1f1c6c4f9e5bb2270bb2af1	FALSE	0	0	0	0	0	0	0
99659	1	7	6	1281.917152	704.758291	1869.227027	117.316784	1986.675443	0.9900654848350521	1.50	18.19	100	100	1.2001	1.2007	0.0006	1.2004	0x9ddc19759ff10b381e0e1fe2df88f5c07a69138a	TRUE	-887272	887272	0	0	3	2	100
99616	3	4	1	2080.031044	983.093739	0	3063.886266	3063.1247829999998	1.5221259802180724	1.49	18.14	100	94	1.2003	1.2004	0.0001	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
100863	1	2	1	17995.2218	36651.28468	54641.612889	0	54646.50648	53.988287179890634	1.48	18.03	77	73	1.2001	1.2002	0.0001	1.2002	0xc82335bbdc978ce2e1f1c6c4f9e5bb2270bb2af1	FALSE	0	0	0	0	0	0	0
100868	1	2	1	1608.698816	3042.252843	4650.547986	0	4650.951659	4.587346980932972	1.48	18.00	77	73	1.2001	1.2002	0.0001	1.2002	0xc82335bbdc978ce2e1f1c6c4f9e5bb2270bb2af1	FALSE	0	0	0	0	0	0	0
145238	11	12	1	9701.094194	1157.851431	10857.666592	0	10858.945625	5.330432417383916	1.47	17.92	54	72	1.2011	1.2012	0.0001	1.2012	0x0bd7e0f100bf5bc1b635fe2f67435a3f35868b9d	FALSE	0	0	0	0	0	0	0
204682	2	3	1	3129.332808	8578.66938	11618.53869	87.43016	11708.002187999999	11.403485039843167	1.46	17.78	98	99	1.2002	1.2003	0.0001	1.2003	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
110056	-1	0	1	130.051917	2927.30828	3057.512784	0	3057.360197	1.4904597253825758	1.46	17.79	100	100	0.9999	1.2000	0.0001	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
113554	-3	-2	1	493.822608	519.420182	0	1013.13201	1013.24279	0.4906574469128018	1.45	17.67	100	100	0.9997	0.9998	0.0001	0.9998	0x7617452156f474836604c1a79c79c0627be5fe74	FALSE	0	0	0	0	0	0	0
133922	8	9	1	717.406333	2334.969386	0	3053.013199	3052.375719	1.4565893434112092	1.43	17.42	0	100	1.2008	1.2009	0.0001	1.2009	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
81838	-2	-1	1	2298.548504	770.162143	3068.855019	0	3068.710647	1.4539310048944818	1.42	17.29	100	100	0.9998	0.9999	0.0001	0.9999	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
144388	11	12	1	245.064466	3731.995804	2655.631302	1318.622798	3977.06027	1.8413102406215065	1.39	16.90	100	100	1.2011	1.2012	0.0001	1.2012	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
169781	2	3	1	6899.583423	31964.041181	38855.918703	0	38863.624604	35.225653353927044	1.36	16.54	100	97	1.2002	1.2003	0.0001	1.2003	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
196816	5	6	1	5760.615202	24260.758557	30008.267407	0	30021.373759000002	13.484365638326224	1.35	16.39	100	98	1.2005	1.2006	0.0001	1.2006	0x4deb56a42fc63650b2f0bfb9abe1850e3a091371	FALSE	0	0	0	0	0	0	0
81978	-2	-1	1	49348.318861	21433.420402	70534.245228	251.410428	70781.739263	30.153953896321443	1.28	15.55	62	61	0.9998	0.9999	0.0001	0.9999	0x788b8b3e7063d17fb0c6dfdbf26d45b82f51c82c	TRUE	-887272	887272	0	0	0	0	100
204681	2	3	1	8778.399465	12474.203629	21249.635059	0	21252.603094	18.108449465947892	1.28	15.55	98	99	1.2002	1.2003	0.0001	1.2003	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
182122	1	2	1	7412.657832	1044.383212	0	8458.188835	8457.041044	3.6103668263477724	1.28	15.58	99	99	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
205126	2	3	1	28311.567197	10599.01385	38908.317203	0	38910.581047	32.89572079926796	1.27	15.43	98	99	1.2002	1.2003	0.0001	1.2003	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
152882	9	10	1	60103.512283	1728.41727	61830.372343	0	61831.929552999994	25.57562542076495	1.24	15.10	69	68	1.2009	1.2010	0.0001	1.2010	0x47d06a6d5e3f4e738dea3e8df98a4525499f7619	FALSE	0	0	0	0	0	0	0
68586	4	6	2	394.690137	429.490523	823.985791	0	824.18066	0.33447113792492217	1.22	14.81	76	59	1.2004	1.2006	0.0002	1.2005	0x154b4661a08eaffc746bdf7451a17ee50ee904cf	TRUE	-887272	887272	0	0	0	1	100
88068	-3	-2	1	295.587928	2772.101749	3068.396109	0	3067.689677	1.2369196184990285	1.21	14.72	98	99	0.9997	0.9998	0.0001	0.9998	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
134491	12	13	1	10266.187781	42526.166134	52739.645446	0	52792.353915	41.413814704059234	1.18	14.32	44	48	1.2012	1.2013	0.0001	1.2013	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
82234	-3	-1	2	671.614365	1325.619401	1997.543481	0	1997.2337659999998	0.7819942879499986	1.17	14.29	96	96	0.9997	0.9999	0.0002	0.9998	0x80e42cad02a7f4b30269fd4241d9c33f039a142e	FALSE	0	0	0	0	0	0	0
134591	12	13	1	1076.876638	37799.476466	38829.187985	0	38876.353104	30.061830832646777	1.16	14.11	82	80	1.2012	1.2013	0.0001	1.2013	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
205496	2	3	1	31312.944924	8680.93591	39992.050703	0	39993.880833999996	30.533812607082755	1.15	13.93	97	99	1.2002	1.2003	0.0001	1.2003	0x7a4ccb5e285ff802f450a8cb599539edf33b40b1	TRUE	-887272	887272	0	0	0	0	100
155008	9	10	1	33484.05029	5371.296872	38850.478349	0	38855.347162	14.642400212339783	1.13	13.75	83	89	1.2009	1.2010	0.0001	1.2010	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
155010	9	10	1	2496.587708	448.162983	2944.34414	0	2944.750691	1.109424338339819	1.13	13.75	94	99	1.2009	1.2010	0.0001	1.2010	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
99895	5	6	1	2710.581081	350.679447	0	3062.767208	3061.260528	1.1393532516212317	1.12	13.58	0	100	1.2005	1.2006	0.0001	1.2006	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
193803	5	6	1	13164.564989	25702.755412	38853.623664	0	38867.320401	28.75312197072764	1.11	13.50	97	93	1.2005	1.2006	0.0001	1.2006	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
182128	1	2	1	23406.560449	15493.203491	0	38903.741146	38899.763940000004	28.46700144250326	1.10	13.36	87	70	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
191917	5	6	1	6057.152142	9037.904625	15090.268811	0	15095.056766999998	10.624879840966745	01.06	12.85	100	99	1.2005	1.2006	0.0001	1.2006	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
99879	4	6	2	25.462192	24.687563	0	50.163742	50.149755	0.01775223410320247	01.06	12.92	100	100	1.2004	1.2006	0.0002	1.2005	0x2371d57b23b7d6a56bb88b246b75dc653a4dede4	FALSE	0	0	0	0	0	0	0
143014	11	13	2	3142.122324	5781.572069	7245.020243	1673.815694	8923.694393	2.9314756757086924	0.99	11.99	100	100	1.2011	1.2013	0.0002	1.2012	0xc61cc3107ad698103ace17beb39b1ac139646209	TRUE	-887272	887272	0	0	1	0	100
150866	9	10	1	637.898073	2314.201628	2949.92736	0	2952.0997009999996	0.9731828976731771	0.99	12.03	93	99	1.2009	1.2010	0.0001	1.2010	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
150867	9	10	1	324.250275	1176.332936	1499.478986	0	1500.5832110000001	0.4926650437100829	0.98	11.98	92	94	1.2009	1.2010	0.0001	1.2010	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
134004	10	11	1	419.467252	3577.142274	0	3997.068964	3996.6095259999997	1.2682706685165046	0.95	11.58	100	100	1.2010	1.2011	0.0001	1.2011	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
142262	5	6	1	1494.14047	2487.074126	0	3982.083241	3981.214596	1.2591141931891472	0.95	11.54	70	96	1.2005	1.2006	0.0001	1.2006	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
169386	2	3	1	11483.116867	50318.659579	61789.666418	0	61801.776446	57.94113594298229	0.94	11.41	66	67	1.2002	1.2003	0.0001	1.2003	0x47d06a6d5e3f4e738dea3e8df98a4525499f7619	FALSE	0	0	0	0	0	0	0
150017	10	11	1	1739.297505	1212.539838	2950.600606	0	2951.837343	0.9268667059792123	0.94	11.46	100	98	1.2010	1.2011	0.0001	1.2011	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
150020	10	11	1	910.247444	590.207437	1499.853409	0	1500.4548810000001	0.4700317228159829	0.94	11.43	100	97	1.2010	1.2011	0.0001	1.2011	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
155519	9	10	1	8657.39577	49990.69731	58600.995747	0	58648.093080000006	18.09009043470037	0.93	11.26	99	100	1.2009	1.2010	0.0001	1.2010	0xc82335bbdc978ce2e1f1c6c4f9e5bb2270bb2af1	FALSE	0	0	0	0	0	0	0
194832	5	6	1	813.703264	1886.501361	2699.195804	0	2700.2046250000003	1.6766130244487074	0.93	11.33	59	77	1.2005	1.2006	0.0001	1.2006	0xf1d0611d4258b465b07021ce91e96516f80cf755	FALSE	0	0	0	0	0	0	0
142265	5	6	1	1322.391706	1635.25305	0	2958.408801	2957.644756	0.9187464454745838	0.93	11.34	70	95	1.2005	1.2006	0.0001	1.2006	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
155525	9	10	1	5020.862551	29371.946778	34365.13498	0	34392.809329	10.584513809396594	0.92	11.23	99	99	1.2009	1.2010	0.0001	1.2010	0xc82335bbdc978ce2e1f1c6c4f9e5bb2270bb2af1	FALSE	0	0	0	0	0	0	0
101827	1	2	1	163.209412	81.542488	66.11816	178.648608	244.75189999999998	0.07534437308304168	0.92	11.24	100	100	1.2001	1.2002	0.0001	1.2002	0x5cf6e510e0c123e1e839376f8ea1900bb9b9a6c1	TRUE	-887272	887272	0	0	0	0	100
130775	4	5	1	3432.584221	564.545035	0	3998.69843	3997.129256	1.2114802018586337	0.91	11.06	92	99	1.2004	1.2005	0.0001	1.2005	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
64420	-3	-2	1	0.676545	1.039252	0	1.715648	1.715797	0.0005169834260539946	0.90	11.00	52	31	0.9997	0.9998	0.0001	0.9998	0x7617452156f474836604c1a79c79c0627be5fe74	FALSE	0	0	0	0	0	0	0
130778	4	5	1	2620.743854	431.368172	0	3053.310087	3052.112026	0.8835050268135801	0.87	10.57	92	99	1.2004	1.2005	0.0001	1.2005	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
93069	-4	-2	2	506.848352	215.591891	0	722.303342	722.440243	0.20979126641504645	0.87	10.60	81	59	0.9996	0.9998	0.0002	0.9997	0x154b4661a08eaffc746bdf7451a17ee50ee904cf	TRUE	-887272	887272	0	0	1	0	100
120588	-2	-1	1	2210.977664	845.199661	0	3055.876289	3056.177325	0.851111815900472	0.84	10.16	100	100	0.9998	0.9999	0.0001	0.9999	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
120618	-2	-1	1	25542.312158	28467.09531	0	54006.249658	54009.407468000005	14.744832565257449	0.82	9.96	82	67	0.9998	0.9999	0.0001	0.9999	0xc82335bbdc978ce2e1f1c6c4f9e5bb2270bb2af1	FALSE	0	0	0	0	0	0	0
120622	-2	-1	1	16154.492115	18327.64246	0	34480.140968	34482.134575	9.404950883933962	0.82	9.96	82	67	0.9998	0.9999	0.0001	0.9999	0xc82335bbdc978ce2e1f1c6c4f9e5bb2270bb2af1	FALSE	0	0	0	0	0	0	0
120624	-2	-1	1	2177.316779	2470.215911	0	4647.263989	4647.53269	1.266424117908962	0.82	9.95	82	67	0.9998	0.9999	0.0001	0.9999	0xc82335bbdc978ce2e1f1c6c4f9e5bb2270bb2af1	FALSE	0	0	0	0	0	0	0
120616	-2	-1	1	479.072335	533.929652	0	1012.942758	1013.0019870000001	0.2770147188646666	0.82	9.98	82	68	0.9998	0.9999	0.0001	0.9999	0x7617452156f474836604c1a79c79c0627be5fe74	FALSE	0	0	0	0	0	0	0
80441	0	1	1	1882.83499	1186.854538	3069.666585	0	3069.689528	0.8244467568499148	0.81	9.80	100	97	1.2000	1.2001	0.0001	1.2000	0xe0a86afb73c0922a50d4a985a25507ecda8a9b51	TRUE	-887272	887272	0	0	0	0	100
162175	3	4	1	34374.808191	24170.687963	58537.74773	0	58545.49615399999	15.590578945890194	0.80	9.72	100	91	1.2003	1.2004	0.0001	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
207596	2	3	1	422.698606	41.494591	420.943264	43.250299	464.193197	0.1231421687430433	0.80	9.68	100	100	1.2002	1.2003	0.0001	1.2003	0x6f27486b6c9a7a7fef4a6186aa9c0ba746a5a0dd	FALSE	0	0	0	0	0	0	0
162177	3	4	1	25951.131656	12884.938314	38831.991639	0	38836.069970000004	10.287582460036973	0.79	9.67	100	91	1.2003	1.2004	0.0001	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
162179	3	4	1	1906.386569	1026.786652	2932.847284	0	2933.173221	0.7727195351956749	0.79	9.62	100	91	1.2003	1.2004	0.0001	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
115933	-3	-2	1	21946.741829	16990.608911	0	38932.343774	38937.350739999994	10.05624610312141	0.77	9.43	100	100	0.9997	0.9998	0.0001	0.9998	0x73e9f22012883e19521aa8060b0603d708bf4390	FALSE	0	0	0	0	0	0	0
162189	3	4	1	24855.587248	9471.545213	34324.160974	0	34327.132461	8.806438017963853	0.77	9.36	100	91	1.2003	1.2004	0.0001	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
103252	1	2	1	24720.733656	63006.848259	87719.019482	0	87727.581915	44.19077633787151	0.76	9.19	49	46	1.2001	1.2002	0.0001	1.2002	0x35dabbf0190cb68dee6d58b7ebfd28dd34959879	FALSE	0	0	0	0	0	0	0
154081	6	7	1	36862.945178	2003.25834	0	38890.266023	38866.203518	9.596881188298983	0.74	09.01	78	89	1.2006	1.2007	0.0001	1.2007	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
154084	6	7	1	2665.267003	282.41083	0	2949.423501	2947.6778329999997	0.725779253415284	0.74	8.99	85	96	1.2006	1.2007	0.0001	1.2007	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
150111	10	11	1	40564.101293	18018.644665	58564.449473	0	58582.745958	14.123414634640525	0.72	8.80	24	23	1.2010	1.2011	0.0001	1.2011	0xc82335bbdc978ce2e1f1c6c4f9e5bb2270bb2af1	FALSE	0	0	0	0	0	0	0
79962	0	2	2	606.071253	215.131343	802.191447	19.005877	821.202596	0.195974324479673	0.72	8.71	44	39	1.2000	1.2002	0.0002	1.2001	0x154b4661a08eaffc746bdf7451a17ee50ee904cf	FALSE	0	0	0	0	1	0	0
159925	6	7	1	2357.912816	56249.200065	58570.677753	0	58607.112880999994	13.645756567159435	0.70	8.50	100	96	1.2006	1.2007	0.0001	1.2007	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
159930	6	7	1	2276.775778	32091.174059	34347.204682	0	34367.949837	7.970328139349977	0.70	8.46	100	96	1.2006	1.2007	0.0001	1.2007	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
178152	2	3	1	86.985345	1892.795098	1979.311484	0	1979.780443	0.4600120379777426	0.70	8.48	100	96	1.2002	1.2003	0.0001	1.2003	0x1fd6e15cd7548ec27443690ce5aa3320b1869c3d	TRUE	-887272	887272	0	0	0	0	100
127211	1	2	1	35734.503212	3138.22734	0	38878.235101	38872.730552	8.90141843707517	0.69	8.36	51	18	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
159931	6	7	1	418.516597	2517.767136	2934.665738	0	2936.2837329999998	0.6791675833565562	0.69	8.44	100	96	1.2006	1.2007	0.0001	1.2007	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
116561	-3	-2	1	156343.808057	121744.114889	0	278052.26561	278087.922946	63.30092463336221	0.68	8.31	100	100	0.9997	0.9998	0.0001	0.9998	0x35dabbf0190cb68dee6d58b7ebfd28dd34959879	FALSE	0	0	0	0	0	0	0
127215	1	2	1	2701.094301	351.987824	0	3053.502868	3053.082125	0.6834590804711772	0.67	8.17	100	98	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
