wallet	ticks	apr	total_profit_usd	mid_deposited_usd	rebalances	in_range	rebalances_gap_hours	mid_duration_hours	impermanent_loss_avg	auto_rebalance	vfat_cutoff_tick_low_avg	vfat_cutoff_tick_high_avg	vfat_buffer_ticks_below_avg	vfat_buffer_ticks_above_avg
0x3f8f352217687d755c6d7b879eaed1e9141eb66a	5	17.72	0.11	235.41	1	81.00	0	22	0	0	0	0	0	0
0xdbf7b6c8c65254c7af6b877f6b6261e922be91ec	1	17.70	30.39	24411.50	2	67.00	156	4	0	0	0	0	0	0
0x2a316590dd0f9df1a54a2a20b5480127f8e540be	5	16.99	27.25	13389.64	4	89.25	0	17	0	0	0	0	0	0
0xe3c59dd3d5841809ce2952fd4eed6c76fe56188d	1	16.92	83.35	60690.56	2	47.50	0	70	0.0000027442982497571933	0	0	0	0	0
0x4533e03d983fae04741131c5f7cb35f1b32a1acd	5	16.76	0.25	270.80	1	100.00	0	42	0	0	0	0	0	0
0xb4f5818ab4a92d2d740ee47afcf1f5b448b4a1d7	1	16.74	0.06	5.97	1	34.00	0	480	0	0	0	0	0	0
0x55ea3a3e91457591878ea48c87e12c9ff91e69de	1	16.65	0.06	122.51	1	100.00	0	19	0	0	0	0	0	0
0x37932819b5c6310771ab77bfe01efc064654308f	2	16.52	0.14	308.24	1	98.00	0	15	0	0	0	0	0	0
0xad7ba5411cb44384a3db45c2e6b88f8119eb793d	1	16.48	3.55	2188.36	2	72.00	0	60	9.275794632390699e-7	0	0	0	0	0
0xd532023ecb73229f5fd47206929b364311f282c1	1	16.27	0.14	307.83	1	100.00	0	17	0	0	0	0	0	0
0x35621ac5925e4f52e5ecbb10ce7202fbfacd98b1	2	16.25	4.68	10502.39	1	77.00	0	22	0	0	0	0	0	0
0xe76804dc0241b2c2793abb5cb2bba70a2a56a1cf	1	16.14	14.28	1658.05	2	28.50	0	244	7.976175220303361e-7	0	0	0	0	0
0xefa7abb07b8c53fa221f8327e383734e3b983d09	1	16.12	56.49	63966.11	1	47.00	0	36	0	0	0	0	0	0
