id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	collected_token0	collected_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	in_range	in_range_swaps	impermanent_loss	price_lower	price_upper	price_range	price_mid	wallet	auto_rebalance	cutoff_tick_low	cutoff_tick_high	buffer_ticks_below	buffer_ticks_above	tick_spaces_below	tick_spaces_above	dust_bp
278344	-276335	-276334	1	556.9969796417514	2269.223338	2828.620493537875	0.0	2826.220317641751	0.9766030202112524	1.04	12.61	91	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
708055	-276314	-276313	1	496.0048410020983	0.0	496.0048410020983	0.0	496.0048410020983	0.1722966379391365	1.04	12.68	69	0	7.085193320932603e-07	0.0	0.0	0.0	0.0	0xfa1457caf448c66ce3c2e619ccd4fcfd317b61f6	0	0	0	0	0	0	0	0
190012	-276342	-276341	1	3848.764574681753	5084.166835	8941.932160086311	0.0	8932.931409681752	3.077321989152815	1.03	12.57	75	0	1.1422074175e-06	0.0	0.0	0.0	0.0	0x97b73b8eaa8662381383a67e0dbcab67f78337dd	0	0	0	0	0	0	0	0
700885	-276313	-276312	1	0.0	497.257614	496.68481183635834	0.0	497.257614	0.1700137746375812	1.03	12.48	98	0	1.7031078658e-06	0.0	0.0	0.0	0.0	0xfa1457caf448c66ce3c2e619ccd4fcfd317b61f6	0	0	0	0	0	0	0	0
278362	-276335	-276334	1	10101.259043049848	41152.825958	51297.61267752527	0.0	51254.085001049854	17.239869077787862	1.01	12.28	92	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
111049	-276355	-276354	1	273.4362130490576	230.0	0.0	502.610502	503.4362130490576	0.1679496151488101	1.0	12.18	20	0	6.090206450259927e-07	0.0	0.0	0.0	0.0	0x664d8f8f2417f52cbbf5bd82ba82eefc58a87f07	0	0	0	0	0	0	0	0
715478	-276318	-276317	1	0.0	495.822664	495.49919007484493	0.0	495.822664	0.1647733198955072	1.0	12.13	0	0		0.0	0.0	0.0	0.0	0xfa1457caf448c66ce3c2e619ccd4fcfd317b61f6	0	0	0	0	0	0	0	0
292245	-276338	-276337	1	31776.286754619825	19229.472249	51032.28358671865	0.0	51005.75900361982	16.895311161736903	0.99	12.09	86	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
196175	-276346	-276345	1	15718.149533008032	204.405859	15923.004884019836	0.0	15922.555392008033	5.272369569369157	0.99	12.09	97	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
196179	-276346	-276345	1	2758.6464930932575	35.874675	2794.600057122748	0.0	2794.521168093258	0.9207659921479936	0.99	12.03	96	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
683813	-276315	-276314	1	147.325063625024	9274.969897	9413.47111601791	0.0	9422.294960625024	3.080628900487448	0.98	11.93	89	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	0	0	0	0	0	0	0	0
