id,tick_lower,tick_upper,ticks,deposited_token0,deposited_token1,collected_token0,collected_token1,total_deposited_usd,total_profit_usd,apr_30d,apr,in_range,in_range_swaps,impermanent_loss,price_lower,price_upper,price_range,price_mid,wallet,auto_rebalance,cutoff_tick_low,cutoff_tick_high,buffer_ticks_below,buffer_ticks_above,tick_spaces_below,tick_spaces_above,dust_bp
"12605850","-70000","-68000","2000","43159.037194","0.27211306","0.146735","0.00000354","43159.30930705999","0.14673854","0.00","0.01","0","0","0.00","0.0009","0.0011","0.0002","0.0010","undefined","0","0","0","0","0","0","0","0"
"9515953","-68000","-66000","2000","256591.673204","1.53774237","261458.605392","1.47987729","256593.21094637","0.13204","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"10281163","-68000","-66000","2000","99999.999007","0.44209484","95408.490898","0.49625283","100000.44110184","0.126625","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"13165831","-70000","-68000","2000","15802.213592","0.1","0.121532","0","15802.313592","0.121532","0.00","0.05","0","0","0.00","0.0009","0.0011","0.0002","0.0010","undefined","0","0","0","0","0","0","0","0"
"11119866","-68000","-66000","2000","8143.630551","0.03900549","11539.729311","0.00000097","8143.66955649","0.12007497","0.00","0.02","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"10686089","-68000","-66000","2000","2039.50847","0.05181375","4567.99157","0.02085411","2039.56028375","0.12007216999999999","0.00","0.06","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"10835694","-70000","-64000","6000","29722.567897","0.32000516","26986.130687","0.35353571","29722.88790216","0.10155171","0.00","0.00","0","0","0.00","0.0009","0.0017","0.0007","0.0013","undefined","0","0","0","0","0","0","0","0"
"10391868","-68000","-66000","2000","373120.508093","2.5","293308.457375","3.467712","373123.008093","0.09776961999999999","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"11731441","-70000","-68000","2000","19460.797799","2.63456479","17949.388956","2.65118464","19463.43236379","0.08384146","0.00","0.01","0","0","0.00","0.0009","0.0011","0.0002","0.0010","undefined","0","0","0","0","0","0","0","0"
"9775433","-70000","-66000","4000","10861.23057","0.14888689","0.082468","0.00000073","10861.37945689","0.08246873","0.00","0.01","0","0","0.00","0.0009","0.0014","0.0004","0.0011","undefined","0","0","0","0","0","0","0","0"
"10968003","-70000","-66000","4000","3393.530727","0.07852964","3317.301006","0.07944137","3393.60925664","0.08191228","0.00","0.03","0","0","0.00","0.0009","0.0014","0.0004","0.0011","undefined","0","0","0","0","0","0","0","0"
"9994014","-70000","-66000","4000","25204.514693","0.59232233","24987.415519","0.594916","25205.107015330002","0.06338469999999999","0.00","0.00","0","0","0.00","0.0009","0.0014","0.0004","0.0011","undefined","0","0","0","0","0","0","0","0"
"12984748","-70000","-68000","2000","14905.30386","0.40983698","21065.062017","0.3455671","14905.71369698","0.0599","0.00","0.02","0","0","0.00","0.0009","0.0011","0.0002","0.0010","undefined","0","0","0","0","0","0","0","0"
"10371895","-68000","-66000","2000","1091683.954214","5.4","905510.618602","7.62450415","1091689.3542139998","0.0579396","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"13596188","-70000","-68000","2000","55789.415969","0.18","0.057827","0","55789.595969","0.057827","0.00","0.02","0","0","0.00","0.0009","0.0011","0.0002","0.0010","undefined","0","0","0","0","0","0","0","0"
"11375282","-68000","-64000","4000","49360.876738","0.12792798","60460.909291","0.00000011","49361.00466598","0.055810109999999996","0.00","0.00","0","0","0.00","0.0011","0.0017","0.0005","0.0014","undefined","0","0","0","0","0","0","0","0"
"12034819","-70000","-66000","4000","62999.999498","0.38338342","0.054777","0","63000.382881419995","0.054777","0.00","0.00","0","0","0.00","0.0009","0.0014","0.0004","0.0011","undefined","0","0","0","0","0","0","0","0"
"11783837","-70000","-68000","2000","27998.948889","0.95389596","3771.646822","0.13978001","27999.90278496","0.04827341","0.00","0.00","0","0","0.00","0.0009","0.0011","0.0002","0.0010","undefined","0","0","0","0","0","0","0","0"
"12042910","-70000","-66000","4000","32152.341517","0.19746955","32000.818203","0.19906711","32152.53898655","0.044775","0.00","0.00","0","0","0.00","0.0009","0.0014","0.0004","0.0011","undefined","0","0","0","0","0","0","0","0"
