id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	collected_token0	collected_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	in_range	impermanent_loss	wallet	open_price	close_price	open_date	close_date
12078191	-70000	-68000	2000	226093.33539	7.02143014	226093.335389	7.02143013	888211.7855027703	-942.5644759902207	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662437	1745662437
12078184	-70000	-68000	2000	226093.335712	7.02143015	226093.335711	7.02143014	888211.7867677669	-942.5644773327513	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662433	1745662433
12078175	-70000	-68000	2000	226093.336034	7.02143016	226093.336033	7.02143015	888211.7880327636	-942.5644786752528	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662429	1745662429
12078163	-70000	-68000	2000	226093.336678	7.02143018	226093.336677	7.02143017	888211.7905627566	-942.5644813598774	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662421	1745662421
12078155	-70000	-68000	2000	226093.337	7.02143019	226093.336999	7.02143018	888211.7918277532	-942.564482702408	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662417	1745662417
12078151	-70000	-68000	2000	226093.337322	7.0214302	226093.337321	7.02143019	888211.7930927498	-942.5644840447931	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662413	1745662413
12078147	-70000	-68000	2000	226093.337644	7.02143021	226093.337643	7.0214302	888211.7943577464	-942.5644853871781	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662409	1745662409
12078140	-70000	-68000	2000	226093.337966	7.02143022	226093.337965	7.02143021	888211.7956227429	-942.5644867295341	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662405	1745662405
12078129	-70000	-68000	2000	226093.338288	7.02143023	226093.338287	7.02143022	888211.7968877394	-942.5644880720647	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662401	1745662401
12078123	-70000	-68000	2000	226093.33861	7.02143024	226093.338609	7.02143023	888211.798152736	-942.5644894144498	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662397	1745662397
12078117	-70000	-68000	2000	226093.338932	7.02143025	226093.338931	7.02143024	888211.7994177326	-942.5644907569513	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662393	1745662393
12078093	-70000	-68000	2000	226093.339254	7.02143026	226093.339253	7.02143025	888211.8006827291	-942.5644920991908	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662383	1745662383
12078089	-70000	-68000	2000	226093.339576	7.02143027	226093.339575	7.02143026	888211.8019477257	-942.564493441605	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662377	1745662377
12078080	-70000	-68000	2000	226093.339898	7.02143028	226093.339897	7.02143027	888211.8032127223	-942.5644947841065	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662371	1745662371
12078069	-70000	-68000	2000	226093.34022	7.02143029	226093.340219	7.02143028	888211.8044777189	-942.5644961264916	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662365	1745662365
12078040	-70000	-68000	2000	226093.340542	7.0214303	226093.340541	7.02143029	888211.8057427154	-942.5644974688475	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662349	1745662349
12078029	-70000	-68000	2000	226093.340864	7.02143031	226093.340863	7.0214303	888211.8070077121	-942.5644988113781	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662345	1745662345
12078024	-70000	-68000	2000	226093.341186	7.02143032	226093.341185	7.02143031	888211.8082727087	-942.5645001537632	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662341	1745662341
12078012	-70000	-68000	2000	226093.341508	7.02143033	226093.341507	7.02143032	888211.8095377052	-942.5645014960319	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662335	1745662335
12078004	-70000	-68000	2000	226093.34183	7.02143034	226093.341829	7.02143033	888211.8108027016	-942.5645028385043	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662331	1745662331
12077987	-70000	-68000	2000	226093.342152	7.02143035	226093.342151	7.02143034	888211.8120676982	-942.5645041809184	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662321	1745662321
12077978	-70000	-68000	2000	226093.342474	7.02143036	226093.342473	7.02143035	888211.8133326948	-942.5645055234199	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662317	1745662317
12077965	-70000	-68000	2000	226093.342796	7.02143037	226093.342795	7.02143036	888211.8145976914	-942.5645068656886	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662309	1745662309
12077936	-70000	-68000	2000	226093.343118	7.02143038	226093.343117	7.02143037	888211.8158626879	-942.564508208161	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662301	1745662301
12077926	-70000	-68000	2000	226093.34344	7.02143039	226093.343439	7.02143038	888211.8171276845	-942.5645095505752	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662295	1745662295
12077919	-70000	-68000	2000	226093.343762	7.0214304	226093.343761	7.02143039	888211.8183926811	-942.5645108930767	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662291	1745662291
12077914	-70000	-68000	2000	226093.344084	7.02143041	226093.344083	7.0214304	888211.8196576776	-942.5645122353453	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662287	1745662287
12077902	-70000	-68000	2000	226093.344406	7.02143042	226093.344405	7.02143041	888211.8209226741	-942.5645135777013	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662283	1745662283
12077892	-70000	-68000	2000	226093.344728	7.02143043	226093.344727	7.02143042	888211.8221876707	-942.5645149202319	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662277	1745662277
12077885	-70000	-68000	2000	226093.34505	7.02143044	226093.345049	7.02143043	888211.8234526673	-942.564516262617	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662269	1745662269
12077872	-70000	-68000	2000	226093.345372	7.02143045	226093.345371	7.02143044	888211.8247176639	-942.5645176051185	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662263	1745662263
12077866	-70000	-68000	2000	226093.345694	7.02143046	226093.345693	7.02143045	888211.8259826605	-942.5645189474744	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662257	1745662257
12077844	-70000	-68000	2000	226093.346016	7.02143047	226093.346015	7.02143046	888211.8272476571	-942.5645202898886	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662251	1745662251
12077832	-70000	-68000	2000	226093.346338	7.02143048	226093.346337	7.02143047	888211.8285126536	-942.5645216321573	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662247	1745662247
12077830	-70000	-68000	2000	226093.34666	7.02143049	226093.346659	7.02143048	888211.8297776502	-942.5645229746588	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662243	1745662243
12077823	-70000	-68000	2000	226093.346982	7.0214305	226093.346981	7.02143049	888211.8310426467	-942.5645243170147	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662239	1745662239
12077810	-70000	-68000	2000	226093.347304	7.02143051	226093.347303	7.0214305	888211.8323076433	-942.5645256595453	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662229	1745662229
12077795	-70000	-68000	2000	226093.347626	7.02143052	226093.347625	7.02143051	888211.8335726399	-942.5645270019304	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662223	1745662223
12077787	-70000	-68000	2000	226093.347948	7.02143053	226093.347947	7.02143052	888211.8348376364	-942.5645283443155	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662219	1745662219
12077779	-70000	-68000	2000	226093.34827	7.02143054	226093.348269	7.02143053	888211.8361026329	-942.5645296866714	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662213	1745662213
12077746	-70000	-68000	2000	226093.348592	7.02143055	226093.348591	7.02143054	888211.8373676295	-942.564531029202	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662199	1745662199
12077739	-70000	-68000	2000	226093.348914	7.02143056	226093.348913	7.02143055	888211.8386326261	-942.5645323715871	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662195	1745662195
12077731	-70000	-68000	2000	226093.349236	7.02143057	226093.349235	7.02143056	888211.8398976226	-942.5645337138558	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662191	1745662191
12077723	-70000	-68000	2000	226093.349558	7.02143058	226093.349557	7.02143057	888211.8411626192	-942.5645350563282	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662187	1745662187
12077713	-70000	-68000	2000	226093.34988	7.02143059	226093.349879	7.02143058	888211.8424276158	-942.5645363987423	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662183	1745662183
12077697	-70000	-68000	2000	226093.350202	7.0214306	226093.350201	7.02143059	888211.8436926124	-942.5645377412438	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662175	1745662175
12077689	-70000	-68000	2000	226093.350524	7.02143061	226093.350523	7.0214306	888211.844957609	-942.5645390836289	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662171	1745662171
12077686	-70000	-68000	2000	226093.350846	7.02143062	226093.350845	7.02143061	888211.8462226056	-942.5645404259849	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662167	1745662167
12077676	-70000	-68000	2000	226093.351168	7.02143063	226093.351167	7.02143062	888211.8474876022	-942.5645417683991	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662163	1745662163
12077672	-70000	-68000	2000	226093.35149	7.02143064	226093.351489	7.02143063	888211.8487525986	-942.5645431107841	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662159	1745662159
12077637	-70000	-68000	2000	226093.351812	7.02143065	226093.351811	7.02143064	888211.8500175952	-942.5645444531692	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662145	1745662145
12077634	-70000	-68000	2000	226093.352134	7.02143066	226093.352133	7.02143065	888211.8512825917	-942.5645457956416	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662141	1745662141
12077630	-70000	-68000	2000	226093.352456	7.02143067	226093.352455	7.02143066	888211.8525475883	-942.5645471380558	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662135	1745662135
12077617	-70000	-68000	2000	226093.352778	7.02143068	226093.352777	7.02143067	888211.8538125849	-942.5645484804409	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662131	1745662131
12077608	-70000	-68000	2000	226093.3531	7.02143069	226093.353099	7.02143068	888211.8550775815	-942.5645498228259	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662127	1745662127
12077602	-70000	-68000	2000	226093.353422	7.0214307	226093.353421	7.02143069	888211.856342578	-942.5645511652983	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662123	1745662123
12077579	-70000	-68000	2000	226093.353744	7.02143071	226093.353743	7.0214307	888211.8576075746	-942.5645525076834	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662109	1745662109
12077562	-70000	-68000	2000	226093.354388	7.02143073	226093.354387	7.02143072	888211.8601375676	-942.5645551924827	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662099	1745662099
12077557	-70000	-68000	2000	226093.35471	7.02143074	226093.354709	7.02143073	888211.8614025642	-942.5645565348677	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662095	1745662095
12077546	-70000	-68000	2000	226093.355032	7.02143075	226093.355031	7.02143074	888211.8626675608	-942.5645578773401	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662089	1745662089
12077525	-70000	-68000	2000	226093.355354	7.02143076	226093.355353	7.02143075	888211.8639325574	-942.5645592197543	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662077	1745662077
12077517	-70000	-68000	2000	226093.355676	7.02143077	226093.355675	7.02143076	888211.865197554	-942.5645605621394	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662071	1745662071
12077503	-70000	-68000	2000	226093.355998	7.02143078	226093.355997	7.02143077	888211.8664625506	-942.5645619045245	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662065	1745662065
12077491	-70000	-68000	2000	226093.35632	7.02143079	226093.356319	7.02143078	888211.8677275472	-942.5645632469968	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662057	1745662057
12077480	-70000	-68000	2000	226093.356642	7.0214308	226093.356641	7.02143079	888211.8689925437	-942.5645645892946	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662053	1745662053
12077458	-70000	-68000	2000	226093.356964	7.02143081	226093.356963	7.0214308	888211.8702575403	-942.5645659317961	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662033	1745662033
12077446	-70000	-68000	2000	226093.357286	7.02143082	226093.357285	7.02143081	888211.8715225369	-942.5645672741812	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662029	1745662029
12077436	-70000	-68000	2000	226093.357608	7.02143083	226093.357607	7.02143082	888211.8727875333	-942.5645686166536	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662023	1745662023
12077419	-70000	-68000	2000	226093.35793	7.02143084	226093.357929	7.02143083	888211.8740525299	-942.5645699589513	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662013	1745662013
12077412	-70000	-68000	2000	226093.358252	7.02143085	226093.358251	7.02143084	888211.8753175265	-942.5645713014528	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662009	1745662009
12079042	-70000	-68000	2000	226224.487285	7.02394216	226255.008659	7.02361867	888579.82002081	-942.8409455784131	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745663201	1745663201
12077285	-70000	-68000	2000	225077.582768	7.03219802	225693.676659	7.02566722	888211.440265654	-942.8906284877157	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745661949	1745661949
12078570	-70000	-68000	2000	222647.129145	7.02898851	223122.997057	7.02394216	885478.3309522249	-942.9019087313791	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662793	1745662793
12078256	-70000	-68000	2000	225420.991938	7.02143011	225214.847068	7.02361526	887539.4392217806	-942.9428416160226	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662507	1745662507
12077377	-70000	-68000	2000	225693.674768	7.02566717	225693.674767	7.02566716	888211.6753542131	-943.1332589716185	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745661991	1745661991
12077358	-70000	-68000	2000	225693.675089	7.02566718	225693.675088	7.02566717	888211.6766182096	-943.1332603140036	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745661985	1745661985
12077350	-70000	-68000	2000	225693.675411	7.02566719	225693.67541	7.02566718	888211.6778832062	-943.1332616563886	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745661981	1745661981
12077345	-70000	-68000	2000	225693.675732	7.0256672	225693.675731	7.02566719	888211.6791472028	-943.1332629987737	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745661977	1745661977
12077326	-70000	-68000	2000	225693.676053	7.02566721	225693.676052	7.0256672	888211.6804111993	-943.1332643412752	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745661973	1745661973
12077307	-70000	-68000	2000	225693.676374	7.02566722	225693.676373	7.02566721	888211.6816751958	-943.1332656835439	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745661963	1745661963
12078400	-70000	-68000	2000	224139.817846	7.02361526	223633.03955	7.02898851	886464.3240241107	-943.6608430785418	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745662627	1745662627
12077231	-70000	-68000	2000	224202.361093	7.04147717	225077.58306	7.03219802	888211.2392479648	-943.8077142118127	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745661907	1745661907
12079484	-70000	-68000	2000	224086.049781	7.03114905	224086.04978	7.03114904	887120.9897680093	-943.869151813793	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745663557	1745663557
12079269	-70000	-68000	2000	226255.065598	7.02361867	225544.6079	7.03114905	888579.8933379393	-944.2136600897356	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745663387	1745663387
12086262	-70000	-68000	2000	213801.3211	6.96140806	214381.396669	6.95524983	870008.7715234694	-944.2335985614627	-0.08	-0.99	0	0.00		94263.60942608919827448978722277635	94127.91161462964905578520363292351	1745669237	1745669237
12086057	-70000	-68000	2000	213887.387974	6.96071051	213898.479134	6.96059275	870029.0848167143	-944.5465252822905	-0.08	-0.99	0	0.00		94263.60942608919827448978722277635	94127.91161462964905578520363292351	1745669057	1745669057
12086222	-70000	-68000	2000	213878.116094	6.96059275	213801.321333	6.96140806	870008.7124540682	-944.5885360177199	-0.08	-0.99	0	0.00		94263.60942608919827448978722277635	94127.91161462964905578520363292351	1745669189	1745669189
12085956	-70000	-68000	2000	213639.239306	6.96334512	213887.388152	6.96071051	870029.2839967441	-944.7521844404691	-0.08	-0.99	0	0.00		94263.60942608919827448978722277635	94127.91161462964905578520363292351	1745668959	1745668959
12085922	-70000	-68000	2000	213639.239613	6.96334513	213639.239612	6.96334512	870029.2852463804	-944.9116368576651	-0.08	-0.99	0	0.00		94263.60942608919827448978722277635	94127.91161462964905578520363292351	1745668937	1745668937
12077143	-70000	-68000	2000	221745.932421	7.05998338	223490.761937	7.04147717	887499.9398214807	-945.5543954352615	-0.08	-0.97	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745661833	1745661833
12076909	-70000	-68000	2000	220651.291057	7.05468573	220152.008494	7.05998338	885905.7318823955	-947.4549452587962	-0.08	-0.98	0	0.00		94299.6564675313303509826519291834	94165.41550599750368822460928526521	1745661625	1745661625
12424971	-70000	-68000	2000	290487.41848	7.41274129	290818.281897	7.40926108	994335.3452448619	-949.4114339582738	-0.08	-0.97	0	0.00		94951.09828186947248936534179130534	94822.90397491346198396774000842428	1745990207	1745990207
12425119	-70000	-68000	2000	290818.281896	7.40689955	290818.281895	7.40689954	994111.5290319847	-949.523303733964	-0.08	-0.97	0	0.00		94951.09828186947248936534179130534	94822.90397491346198396774000842428	1745990359	1745990359
12425037	-70000	-68000	2000	290818.281897	7.40689955	290818.281896	7.40689954	994111.5290329847	-949.5233037340222	-0.08	-0.97	0	0.00		94951.09828186947248936534179130534	94822.90397491346198396774000842428	1745990265	1745990265
12424826	-70000	-68000	2000	290487.418482	7.41274129	290487.418481	7.41274128	994335.3452468619	-950.2721815448022	-0.08	-0.97	0	0.00		94951.09828186947248936534179130534	94822.90397491346198396774000842428	1745990069	1745990069
12424904	-70000	-68000	2000	290487.418481	7.41274129	290487.41848	7.41274128	994335.3452458619	-950.2721815448022	-0.08	-0.97	0	0.00		94951.09828186947248936534179130534	94822.90397491346198396774000842428	1745990151	1745990151
12425632	-70000	-68000	2000	290818.281895	7.41506191	290146.237669	7.42213129	994886.5540775568	-952.2738076862297	-0.08	-0.97	0	0.00		94951.09828186947248936534179130534	94822.90397491346198396774000842428	1745990923	1745990923
12425741	-70000	-68000	2000	290146.237669	7.42537751	289338.554046	7.43387508	995193.9874009932	-953.8104826510535	-0.08	-0.97	0	0.00		94951.09828186947248936534179130534	94822.90397491346198396774000842428	1745991015	1745991015
12426161	-70000	-68000	2000	289338.554046	7.45123373	289125.525409	7.45347541	996841.3802644109	-955.6717736020219	-0.08	-0.97	0	0.00		94951.09828186947248936534179130534	94822.90397491346198396774000842428	1745991477	1745991477
12424563	-70000	-68000	2000	290181.814956	7.49884453	290487.418482	7.49562839	1002205.3389244894	-960.6693858841318	-0.08	-0.97	0	0.00		94951.09828186947248936534179130534	94822.90397491346198396774000842428	1745989791	1745989791
12424260	-70000	-68000	2000	290325.260634	7.49846344	290325.260633	7.49846343	1002312.599688445	-961.261273154756	-0.08	-0.97	0	0.00		94951.09828186947248936534179130534	94822.90397491346198396774000842428	1745989491	1745989491
12424197	-70000	-68000	2000	290442.748483	7.49722702	290325.260634	7.49846343	1002312.6881005074	-961.3496842170716	-0.08	-0.97	0	0.00		94951.09828186947248936534179130534	94822.90397491346198396774000842428	1745989423	1745989423
12424319	-70000	-68000	2000	290325.260633	7.49846344	290169.476522	7.50010292	1002312.599687445	-961.5841803170042	-0.08	-0.97	0	0.00		94951.09828186947248936534179130534	94822.90397491346198396774000842428	1745989549	1745989549
12424425	-70000	-68000	2000	290169.476522	7.50868434	290181.814956	7.50855447	1003127.3012568743	-962.5468016569503	-0.08	-0.97	0	0.00		94951.09828186947248936534179130534	94822.90397491346198396774000842428	1745989669	1745989669
12426632	-70000	-68000	2000	289125.525409	7.50040946	287896.638637	7.51334603	1001297.6411997236	-963.7134297362063	-0.08	-0.98	0	0.00		94951.09828186947248936534179130534	94822.90397491346198396774000842428	1745991979	1745991979
12426707	-70000	-68000	2000	287896.638637	7.53776344	286908.472155	7.54816951	1003615.5558539225	-967.7310658228234	-0.08	-0.98	0	0.00		94951.09828186947248936534179130534	94822.90397491346198396774000842428	1745992045	1745992045
12427166	-70000	-68000	2000	286908.472155	7.54816952	286104.558324	7.55663674	1003615.4580967317	-968.6598024084815	-0.08	-0.98	0	0.00		94951.09828186947248936534179130534	94822.90397491346198396774000842428	1745992521	1745992521
13602986	-70000	-68000	2000	76.483155	0.00022821	76.475169	0.00022828	100.36055402750478	-0.06582804979984047	-0.09	-1.04	0	0.00		104629.0654550842819855433616817932	104343.5998672899373817352237610935	1747169623	1747169623
13602534	-70000	-68000	2000	76.06633	0.00023224	76.105056	0.00023186	100.36538416128877	-0.06722109605891902	-0.09	-1.06	0	0.00		104629.0654550842819855433616817932	104343.5998672899373817352237610935	1747169127	1747169127
12778040	-70000	-68000	2000	67.404514	0.00139807	67.404513	0.00139806	201.14093210355102	-0.18683461615110275	-0.09	-1.06	0	0.00		95657.88415712447991777136472066052	95524.9306091297358837603181476411	1746346415	1746346415
12778876	-70000	-68000	2000	82.921887	0.00181257	81.242724	0.00183012	256.30849808667915	-0.243688080298611	-0.09	-1.08	0	0.00		95657.88415712447991777136472066052	95524.9306091297358837603181476411	1746347371	1746347371
12558039	-70000	-66000	4000	6778.872489	0.03289851	6736.828459	0.03333332	9966.830323124203	-10.799058906904097	-0.09	-1.13	0	0.00		96902.80301825832318102354598153223	96576.12278576803963444797763690047	1746123019	1746123019
12644908	-70000	-68000	2000	136800.806121	2.00396995	136800.80612	2.00396994	332005.6894087307	-329.780869217735	-0.09	-1.07	0	0.00		97409.08704131552051365512767172595	97244.52374745350021609723034748105	1746207335	1746207335
12646414	-70000	-68000	2000	136477.524629	2.00464629	136488.166278	2.00453704	331748.2895786603	-329.8735117301112	-0.09	-1.07	0	0.00		97409.08704131552051365512767172595	97244.52374745350021609723034748105	1746208737	1746208737
12642440	-70000	-68000	2000	137275.952826	2.00356384	137182.38181	2.00452417	332441.27730939235	-329.897247482877	-0.09	-1.07	0	0.00		97409.08704131552051365512767172595	97244.52374745350021609723034748105	1746205225	1746205225
12644971	-70000	-68000	2000	136800.80612	2.00396995	136382.608955	2.00826315	332005.6894077307	-330.48687141996925	-0.09	-1.07	0	0.00		97409.08704131552051365512767172595	97244.52374745350021609723034748105	1746207393	1746207393
12646286	-70000	-68000	2000	136333.626669	2.01141584	136477.524629	2.00993832	332263.80730384076	-330.7879846840224	-0.09	-1.07	0	0.00		97409.08704131552051365512767172595	97244.52374745350021609723034748105	1746208623	1746208623
12646167	-70000	-68000	2000	136333.62667	2.01570937	136333.626669	2.01570936	332682.03614232526	-331.7127468410472	-0.09	-1.07	0	0.00		97409.08704131552051365512767172595	97244.52374745350021609723034748105	1746208515	1746208515
12644844	-70000	-68000	2000	136800.806121	2.01612745	136800.80612	2.01612744	333189.94038443547	-331.78154746288783	-0.09	-1.07	0	0.00		97409.08704131552051365512767172595	97244.52374745350021609723034748105	1746207295	1746207295
12645268	-70000	-68000	2000	136382.608955	2.01471657	135977.810015	2.01887386	332634.31068571063	-332.073648827587	-0.09	-1.07	0	0.00		97409.08704131552051365512767172595	97244.52374745350021609723034748105	1746207673	1746207673
12645290	-70000	-68000	2000	135977.810015	2.02314239	135820.968847	2.02475356	333050.2631794851	-333.098684324068	-0.09	-1.07	0	0.00		97409.08704131552051365512767172595	97244.52374745350021609723034748105	1746207703	1746207703
12646048	-70000	-68000	2000	136333.626671	2.02416177	136333.62667	2.02416176	333505.3767106333	-333.10370162603795	-0.09	-1.07	0	0.00		97409.08704131552051365512767172595	97244.52374745350021609723034748105	1746208375	1746208375
12645365	-70000	-68000	2000	135820.968847	2.02475357	135811.880853	2.02484693	333050.36558434437	-333.209362001071	-0.09	-1.07	0	0.00		97409.08704131552051365512767172595	97244.52374745350021609723034748105	1746207759	1746207759
12645399	-70000	-68000	2000	135811.880853	2.02484694	135811.880852	2.02484693	333050.3726768014	-333.21645545811043	-0.09	-1.07	0	0.00		97409.08704131552051365512767172595	97244.52374745350021609723034748105	1746207783	1746207783
12645440	-70000	-68000	2000	135811.880851	2.02484694	135664.506891	2.026361	333050.3726748014	-333.3553983877646	-0.09	-1.07	0	0.00		97409.08704131552051365512767172595	97244.52374745350021609723034748105	1746207815	1746207815
12645803	-70000	-68000	2000	135655.898037	2.03112426	136333.626671	2.02416176	333505.8578710676	-333.5848610602843	-0.09	-1.07	0	0.00		97409.08704131552051365512767172595	97244.52374745350021609723034748105	1746208135	1746208135
